calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water,General_category
40.0,0.0,0.0,0.0,4.0,0.4,1.0,0.0,0.016,0.013,0.021,0.006,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.006,3.9,0.0,0.01,0.01,0.0,4.0,0.021,0.16,2.0,0.005,2.0,15.0,0.1,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,0.0,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.006,0.002,0.013,0.0,0.0,0.12,0.0,0.0,89.35,plant food product
90.0,0.2,0.1,0.0,36.0,13.1,6.0,0.0,1.487,0.884,0.106,0.107,19218.0,961.0,43.0,11509.0,0.0,0.0,0.0,0.286,19.6,0.0,0.71,0.71,2.3,38.0,0.161,0.69,27.0,0.497,54.0,475.0,0.2,0.32,2.01,0.099,0.07,0.488,0.028,0.198,0.081,0.039,0.0,0.07,0.118,0.084,0.037,0.114,0.067,0.113,0.107,0.04,0.044,0.11,20.71,3.3,6.48,0.5,0.0,0.57,0.0,3.12,2.28,0.15,0.052,0.002,0.092,0.0,0.0,1.35,0.0,0.0,75.78,plant food product
326.0,11.0,2.2,43.0,302.0,0.0,33.0,22.0,1.446,0.268,0.2,0.172,493.0,106.0,0.0,102.0,0.0,0.0,0.1,0.15,1.7,0.0,0.0,0.0,0.0,21.0,0.072,1.4,14.0,0.209,58.0,134.0,12.1,0.35,4.3,0.17,0.199,0.281,0.09,1.113,0.149,0.113,0.0,0.182,0.327,0.18,0.094,0.218,0.384,0.247,0.15,0.053,0.148,0.209,54.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.237,4.48,3.13,43.0,0.0,1.0,0.0,0.0,29.2,food product by meal type
7.0,0.0,0.0,0.0,231.0,3.1,3.0,0.0,0.686,0.012,0.014,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.006,0.4,0.0,0.01,0.01,0.0,8.0,0.035,0.26,1.0,0.062,18.0,85.0,0.0,0.08,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,97.32,multi-component food product
71.0,1.0,0.2,0.0,231.0,0.0,30.0,0.0,1.012,0.0,0.04,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,24.0,0.108,1.09,18.0,0.222,65.0,105.0,0.0,0.68,4.33,0.35,0.18,0.304,0.067,0.857,0.157,0.117,0.0,0.137,0.54,0.407,0.1,0.201,0.544,0.241,0.13,0.04,0.167,0.204,11.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.17,0.085,0.449,0.0,0.0,1.01,0.0,0.0,81.89,animal food product
63.0,1.5,0.2,0.0,53.0,23.6,11.0,0.0,0.513,0.089,0.262,0.022,235.0,70.0,0.0,2.0,0.0,0.0,0.7,0.077,1.7,40.0,0.11,0.11,3.0,126.0,0.206,0.48,15.0,0.0,51.0,143.0,4.8,0.34,2.26,0.073,0.131,0.201,0.0,0.34,0.072,0.043,0.0,0.08,0.13,0.092,0.019,0.079,0.103,0.098,0.075,0.027,0.062,0.081,9.95,0.4,7.86,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.24,0.379,0.836,0.0,0.0,0.65,2.0,23.0,85.61,food product component
56.0,2.4,0.8,4.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,1.6,0.81,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.806,0.403,1.21,4.0,0.0,3.62,0.0,0.0,85.9,plant food product
56.0,1.2,0.8,4.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0,8.47,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,0.8,2.42,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.806,0.0,0.0,4.0,0.0,1.0,0.0,0.0,86.6,multi-component food product
389.0,2.3,0.1,0.0,13.0,11.5,16.0,0.0,28.767,0.635,2.267,1.563,13.0,1.0,0.0,6.0,4.0,45.0,0.0,1.8,1.3,0.0,10.33,10.33,1.3,535.0,0.213,24.74,60.0,1.646,448.0,196.0,6.2,17.46,6.19,0.239,0.357,0.404,0.087,1.047,0.209,0.121,0.0,0.183,0.368,0.156,0.104,0.248,0.36,0.239,0.156,0.058,0.205,0.256,85.79,3.8,17.84,1.81,0.0,1.13,0.0,0.0,14.9,2.3,0.143,0.306,0.527,0.0,0.0,2.11,0.0,0.0,3.62,plant food product
53.0,0.8,0.4,4.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,1.2,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.408,0.0,0.0,4.0,0.0,1.4,0.0,0.0,86.4,multi-component food product
2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.236,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.011,0.04,4.0,0.015,3.0,30.0,0.1,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.17,26.0,0.0,99.09,animal food product
9.0,0.2,0.1,0.0,14.0,2.6,1.0,0.0,5.207,0.028,0.177,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2,0.0,0.01,0.01,0.1,2.0,0.05,0.13,80.0,0.05,7.0,115.0,0.0,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.092,0.0,0.092,0.0,0.0,0.23,212.0,0.0,97.8,plant food product
500.0,25.0,5.8,4.0,866.0,0.0,130.0,0.0,4.5,0.0,0.35,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,4.0,16.0,0.0,67.0,109.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,2.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.8,6.2,11.9,4.0,0.0,0.0,0.0,0.0,2.3,animal food product
106.0,0.4,0.1,0.0,58.0,37.6,32.0,0.0,1.187,0.191,0.067,0.092,223.0,11.0,0.0,134.0,0.0,0.0,0.0,0.136,19.3,0.0,0.72,0.72,5.3,24.0,0.062,1.51,38.0,0.345,74.0,478.0,1.7,0.49,6.4,0.243,0.428,0.687,0.078,0.824,0.256,0.217,0.0,0.412,0.503,0.423,0.063,0.315,0.095,0.399,0.271,0.084,0.206,0.399,19.83,5.5,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.081,0.021,0.172,0.0,0.0,1.37,0.0,0.0,72.05,plant food product
408.0,6.5,0.0,0.0,614.0,0.0,645.0,0.0,16.1,0.0,1.39,1.2,1613.0,0.0,0.0,0.0,0.0,0.0,4.8,1.61,19.4,129.0,0.0,0.0,0.0,323.0,0.0,29.0,26.0,0.0,129.0,162.0,0.0,12.1,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,4.59,1.5,0.0,0.0,3.29,0.0,0.0,2.2,plant food product
40.0,1.6,0.4,4.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,48.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.397,0.397,0.794,4.0,0.0,3.27,0.0,0.0,88.0,plant food product
492.0,21.0,13.0,14.0,61.0,21.7,8.0,0.0,0.27,0.33,0.213,0.079,187.0,56.0,0.0,0.0,0.0,0.0,0.53,0.025,0.5,0.0,0.36,0.36,4.0,105.0,0.344,1.11,44.0,0.329,146.0,261.0,3.3,1.61,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.19,2.8,63.68,0.0,0.0,0.0,0.0,0.0,0.0,21.13,13.08,5.183,0.921,14.0,0.0,1.63,14.0,143.0,1.7,animal food product
330.0,11.0,3.3,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,28.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.42,1.4,21.34,0.0,0.0,0.0,0.0,0.0,0.0,11.27,3.25,0.0,0.0,0.0,0.0,3.08,0.0,0.0,27.86,plant food product
368.0,3.1,0.8,2.0,1082.0,18.2,0.0,0.0,4.368,0.63,0.267,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.171,0.0,0.0,0.0,0.0,0.0,344.0,0.126,3.6,28.0,0.685,600.0,191.0,21.6,0.72,9.77,0.434,0.427,0.611,0.186,2.571,0.332,0.245,0.0,0.419,0.863,0.407,0.204,0.494,0.978,0.516,0.36,0.114,0.352,0.501,73.65,2.9,16.03,0.0,0.0,2.69,0.86,2.49,10.0,3.1,0.822,1.271,0.928,2.0,0.0,4.44,0.0,0.0,9.05,food product component
63.0,0.1,0.0,0.0,4.0,0.0,2.0,0.0,0.263,0.0,0.022,0.01,184.0,9.0,0.0,0.0,0.0,0.0,0.0,0.014,80.9,0.0,0.0,0.0,0.0,7.0,0.0,0.2,5.0,0.0,6.0,74.0,0.4,0.06,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,82.5,animal food product
83.0,0.2,0.1,0.0,2.0,7.1,5.0,0.0,0.55,0.145,0.03,0.01,56.0,3.0,15.0,23.0,6.0,10.0,0.0,0.29,13.9,0.0,0.08,0.08,0.6,5.0,0.08,0.3,25.0,0.082,19.0,233.0,0.6,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31,1.4,12.76,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.106,0.028,0.085,0.0,0.0,0.57,0.0,0.0,79.0,animal food product
113.0,3.0,1.8,12.0,112.0,0.0,4.0,0.0,0.075,0.282,0.145,0.031,113.0,29.0,0.0,16.0,0.0,0.0,0.26,0.034,0.7,36.0,0.0,0.0,0.0,111.0,0.011,0.06,12.0,0.005,84.0,160.0,5.2,0.35,2.95,0.101,0.107,0.224,0.027,0.618,0.063,0.08,0.0,0.178,0.289,0.234,0.074,0.143,0.286,0.161,0.134,0.041,0.143,0.197,18.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.821,0.111,12.0,0.0,0.74,0.0,0.0,74.63,animal food product
401.0,0.7,0.1,0.0,5.0,0.0,1.0,0.0,0.125,0.11,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,2.0,0.01,0.21,3.0,2.965,2.0,169.0,0.6,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.55,0.0,95.29,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.091,0.027,0.209,0.0,0.0,0.47,5.0,0.0,0.13,plant food product
121.0,0.9,0.1,0.0,527.0,4.0,5.0,0.0,0.0,0.067,0.02,0.0,90.0,5.0,10.0,38.0,22.0,222.0,0.0,0.01,6.0,0.0,0.16,0.16,61.6,23.0,0.092,1.4,21.0,0.085,22.0,200.0,2.0,0.23,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,1.5,23.88,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.149,0.17,0.397,0.0,0.0,2.06,0.0,0.0,68.9,plant food product
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.29,0.0,0.0,86.56,plant food product
370.0,1.5,0.2,0.0,7.0,23.1,121.0,87.0,4.2,0.518,0.2,0.5,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.108,0.0,0.0,0.11,0.11,0.5,606.0,0.206,28.6,27.0,0.0,115.0,120.0,20.0,0.88,10.5,0.367,0.455,0.495,0.237,3.903,0.406,0.242,0.0,0.461,0.796,0.271,0.196,0.568,1.285,0.593,0.33,0.145,0.334,0.51,76.5,3.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.5,0.238,0.205,0.829,0.0,0.0,0.6,0.0,0.0,10.9,plant food product
61.0,1.5,0.5,7.0,38.0,10.4,9.0,4.0,0.715,0.14,0.043,0.038,878.0,44.0,213.0,420.0,0.0,0.0,0.15,0.056,0.3,2.0,2.62,2.62,29.3,17.0,0.05,0.46,12.0,0.13,39.0,112.0,8.4,0.54,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45,1.2,2.09,0.57,0.0,0.52,0.0,0.52,0.47,1.47,0.486,0.594,0.193,7.0,0.0,0.37,0.0,0.0,86.34,multi-component food product
34.0,0.1,0.0,0.0,239.0,0.0,11.0,0.0,0.531,0.303,0.008,0.1,258.0,13.0,0.0,0.0,0.0,0.0,0.0,0.117,6.5,0.0,0.0,0.0,0.0,26.0,0.052,0.56,26.0,0.146,27.0,263.0,0.4,0.11,0.67,0.028,0.037,0.072,0.006,0.118,0.025,0.013,0.0,0.026,0.038,0.025,0.008,0.026,0.024,0.026,0.02,0.01,0.023,0.029,8.79,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.017,0.006,0.035,0.0,0.0,0.76,0.0,0.0,89.7,plant food product
81.0,4.8,1.2,4.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,2.4,3.23,0.0,0.0,0.0,0.0,0.0,0.0,4.84,1.21,1.21,2.419,4.0,0.0,4.09,0.0,0.0,82.2,plant food product
257.0,16.0,2.9,0.0,1338.0,28.9,22.0,0.0,3.2,0.31,0.127,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,2.23,2.23,1.0,22.0,0.123,0.91,45.0,0.484,107.0,235.0,3.4,0.78,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.02,1.8,17.07,2.13,0.0,2.53,0.0,0.0,12.4,16.02,2.907,6.986,4.786,0.0,0.0,4.25,0.0,0.0,51.4,plant food product
503.0,24.0,15.0,1.0,348.0,6.7,71.0,33.0,2.1,0.0,0.19,0.34,1.0,0.0,0.0,0.0,0.0,7.0,0.03,0.026,0.0,1.0,1.81,1.81,6.6,19.0,0.365,2.44,13.0,0.0,74.0,234.0,9.0,0.2,4.1,0.15,0.185,0.264,0.069,1.009,0.155,0.079,0.0,0.145,0.259,0.137,0.058,0.193,0.333,0.185,0.13,0.053,0.131,0.192,68.83,1.9,33.8,0.0,0.0,0.0,0.0,0.0,0.0,23.5,14.8,2.7,5.1,1.0,0.0,1.57,7.0,237.0,2.0,food product by meal type
396.0,4.2,1.2,0.0,633.0,0.0,667.0,648.0,16.67,0.0,1.41,1.25,1667.0,83.0,0.0,0.0,0.0,0.0,5.0,1.66,20.0,133.0,0.5,0.5,0.0,33.0,0.12,30.0,11.0,0.0,75.0,109.0,8.0,12.5,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.55,1.8,41.66,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1.214,1.274,0.996,0.0,0.0,2.59,0.0,0.0,2.5,plant food product
111.0,3.7,1.0,9.0,243.0,0.0,4.0,0.0,0.3,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.8,10.0,0.0,31.0,114.0,0.0,0.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,2.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.0,1.0,0.9,9.0,0.0,0.0,0.0,0.0,73.9,food product component
49.0,0.4,0.3,0.0,91.0,3.3,1.0,0.0,0.106,0.082,0.051,0.01,200.0,60.0,0.0,0.0,0.0,1.0,0.06,0.011,2.0,50.0,0.01,0.01,0.1,100.0,0.074,0.33,11.0,0.073,24.0,79.0,0.7,0.16,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,0.6,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.31,0.049,0.009,0.0,0.0,0.58,1.0,50.0,87.63,food product by meal type
50.0,0.8,0.1,0.0,215.0,6.6,16.0,1.0,0.64,0.0,0.04,0.06,665.0,33.0,99.0,349.0,0.0,90.0,0.0,0.06,5.7,0.0,0.7,0.7,5.8,20.0,0.083,0.72,13.0,0.0,34.0,186.0,2.1,0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.4,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.14,0.28,0.25,0.0,0.0,1.26,0.0,0.0,87.3,plant food product
107.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.419,0.069,0.036,0.022,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.103,0.28,10.0,0.083,10.0,97.0,0.0,0.11,0.38,0.023,0.009,0.088,0.006,0.036,0.013,0.005,0.0,0.011,0.016,0.015,0.003,0.009,0.025,0.019,0.012,0.003,0.016,0.014,27.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.022,0.047,0.0,0.0,0.28,0.0,0.0,71.39,plant food product
111.0,3.8,0.0,0.0,49.0,0.0,35.0,0.0,5.668,0.465,0.579,0.47,105.0,0.0,0.0,0.0,0.0,0.0,0.3,0.113,0.0,0.0,0.0,0.0,0.0,218.0,0.217,12.14,48.0,0.0,177.0,349.0,0.0,1.04,8.7,0.364,0.558,0.934,0.144,1.791,0.333,0.241,0.0,0.454,0.752,0.607,0.169,0.443,0.608,0.465,0.364,0.129,0.363,0.488,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,74.5,animal food product
457.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,0.0,0.69,0.0,0.0,0.0,0.0,0.69,0.0,16.11,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,3.17,food product by meal type
112.0,0.0,0.0,1.0,135.0,15.2,12.0,0.0,0.223,0.0,0.215,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.047,0.0,47.0,0.0,0.0,0.0,88.0,0.209,0.42,40.0,0.0,166.0,339.0,7.0,1.13,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,1.2,14.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.37,2.0,23.0,71.57,plant food product
209.0,13.0,2.4,67.0,870.0,98.9,3.0,0.0,8.61,0.822,0.201,0.043,41.0,12.0,0.0,0.0,0.0,0.0,3.65,0.378,0.0,46.0,0.42,0.42,0.0,55.0,0.148,0.55,29.0,0.037,270.0,390.0,30.5,0.77,23.19,1.476,1.363,2.205,0.199,3.048,1.23,0.549,0.0,0.909,1.656,1.902,0.625,0.899,1.079,0.909,1.022,0.256,0.757,1.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,2.44,5.86,2.09,67.0,0.0,3.21,0.0,0.0,61.52,food product component
153.0,5.7,3.6,16.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,121.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63,0.8,5.49,0.0,0.0,0.0,0.0,0.0,0.0,5.68,3.57,0.0,0.0,16.0,0.0,0.76,0.0,0.0,64.4,food product by meal type
75.0,1.0,0.0,0.0,239.0,0.0,32.0,26.0,1.558,0.0,0.101,0.062,443.0,22.0,0.0,0.0,0.0,0.0,0.23,0.083,4.1,0.0,0.0,0.0,0.0,22.0,0.02,0.9,15.0,0.0,45.0,163.0,8.4,0.48,5.3,0.269,0.284,0.47,0.066,1.297,0.254,0.141,0.0,0.268,0.413,0.313,0.104,0.241,0.442,0.202,0.197,0.065,0.184,0.286,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,81.6,multi-component food product
884.0,100.0,88.0,0.0,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,3.81,24.7,2.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,88.209,5.705,0.0,0.0,0.0,0.01,0.0,0.0,0.08,plant food product
364.0,8.0,1.4,0.0,5.0,0.0,38.0,0.0,0.8,0.85,0.3,0.97,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,79.0,0.3,8.07,241.0,5.7,694.0,579.0,0.0,4.2,17.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.94,14.3,1.43,0.0,0.0,0.0,0.0,0.0,0.0,7.97,1.43,2.61,3.03,0.0,0.0,3.14,0.0,0.0,8.9,plant food product
77.0,2.3,0.8,4.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,15.0,0.0,0.83,0.0,0.0,0.0,277.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.3,7.69,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.769,0.0,0.0,4.0,0.0,2.82,0.0,0.0,82.0,food product component
