calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water,General_category
143.0,5.7,2.3,60.0,46.0,58.3,4.0,0.0,6.742,0.372,0.211,0.056,7.0,2.0,0.0,0.0,0.0,0.0,1.78,0.578,0.0,2.0,0.22,0.22,1.5,15.0,0.044,1.84,12.0,0.002,207.0,284.0,21.5,3.72,23.07,1.506,1.692,2.436,0.253,4.113,1.087,0.936,0.117,1.176,2.17,2.425,0.67,1.005,1.059,1.024,1.186,0.283,0.942,1.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,2.345,2.711,0.381,60.0,0.0,1.02,0.0,0.0,70.63,animal food product
375.0,31.0,20.0,94.0,915.0,34.7,8.0,0.0,0.078,0.485,0.354,0.027,1030.0,244.0,12.0,150.0,0.0,18.0,0.7,0.071,2.3,22.0,0.29,0.29,2.9,614.0,0.033,0.42,22.0,0.016,744.0,162.0,14.5,2.98,22.13,0.555,0.926,1.36,0.142,4.592,0.364,0.902,0.0,1.023,1.956,2.196,0.572,1.124,2.251,1.068,0.718,0.323,1.211,1.325,1.73,0.1,0.62,0.0,0.0,0.0,0.0,0.0,0.0,31.2,19.663,8.937,0.988,94.0,0.0,5.84,0.0,0.0,39.08,animal food product
19.0,0.3,0.0,0.0,24.0,0.0,140.0,0.0,0.5,0.053,0.155,0.05,8000.0,400.0,0.0,0.0,0.0,0.0,0.0,0.24,102.0,0.0,0.0,0.0,0.0,109.0,0.107,1.2,65.0,0.735,52.0,510.0,0.8,0.43,1.8,0.075,0.07,0.108,0.027,0.283,0.067,0.039,0.0,0.053,0.101,0.086,0.019,0.085,0.07,0.057,0.055,0.028,0.048,0.065,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,93.1,animal food product
296.0,16.0,2.9,51.0,763.0,0.0,0.0,0.0,7.89,1.565,0.177,0.1,72.0,10.0,0.0,23.0,11.0,72.0,0.15,0.484,0.0,0.0,1.28,1.28,25.1,23.0,0.071,0.9,30.0,0.26,305.0,337.0,16.9,0.71,19.25,1.043,1.135,1.651,0.233,3.343,0.79,0.679,0.03,0.952,1.52,1.348,0.486,0.76,1.175,0.577,0.577,0.203,0.507,1.054,18.36,1.2,0.39,0.0,0.0,0.39,0.0,0.0,0.0,16.15,2.852,3.568,7.894,51.0,0.0,2.81,0.0,0.0,43.42,animal food product
63.0,3.4,3.1,2.0,57.0,15.0,5.0,0.0,0.087,0.301,0.123,0.03,7.0,2.0,0.0,0.0,0.0,0.0,0.34,0.04,0.9,0.0,0.13,0.13,0.8,128.0,0.01,0.05,13.0,0.002,97.0,139.0,2.0,0.36,3.33,0.115,0.121,0.253,0.031,0.697,0.07,0.09,0.0,0.201,0.326,0.264,0.084,0.161,0.323,0.181,0.15,0.047,0.161,0.223,4.74,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.101,0.1,0.01,2.0,0.0,0.8,0.0,0.0,87.73,animal food product
171.0,9.2,3.8,59.0,45.0,56.0,4.0,0.0,6.681,0.361,0.197,0.052,13.0,4.0,0.0,0.0,0.0,0.0,1.67,0.57,0.0,3.0,0.24,0.24,1.5,15.0,0.041,1.91,11.0,0.002,198.0,271.0,20.2,3.62,22.19,1.372,1.498,2.143,0.223,3.609,1.094,0.817,0.152,1.031,1.895,2.098,0.598,0.885,0.989,0.906,1.04,0.249,0.821,1.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,3.79,4.328,0.505,59.0,0.0,0.98,0.0,0.0,67.82,animal food product
339.0,15.0,5.4,85.0,339.0,0.0,39.0,20.0,0.682,0.4,0.125,0.105,287.0,86.0,0.0,0.0,0.0,0.0,0.34,0.058,0.1,0.0,0.0,0.0,0.0,59.0,0.052,0.64,15.0,0.172,101.0,289.0,13.3,0.59,7.0,0.255,0.299,0.47,0.11,1.751,0.212,0.186,0.0,0.326,0.568,0.401,0.144,0.352,0.625,0.373,0.26,0.076,0.263,0.361,44.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,5.391,7.129,1.645,85.0,0.0,1.2,0.0,0.0,32.2,animal food product
22.0,0.1,0.0,0.0,16.0,8.7,9.0,0.0,0.299,0.142,0.023,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,11.6,0.0,0.02,0.02,0.1,33.0,0.002,0.18,9.0,0.071,26.0,177.0,0.2,0.12,0.71,0.027,0.019,0.05,0.004,0.102,0.019,0.011,0.0,0.029,0.026,0.028,0.009,0.014,0.021,0.023,0.02,0.007,0.011,0.023,5.06,2.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.008,0.005,0.042,0.0,0.0,0.55,0.0,0.0,93.6,animal food product
189.0,10.0,1.5,27.0,167.0,0.0,9.0,3.0,5.948,0.52,0.14,0.195,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.22,0.0,0.0,0.0,0.0,0.0,9.0,0.069,1.46,20.0,0.106,173.0,161.0,0.0,0.46,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43,1.497,4.33,2.863,27.0,0.0,1.19,0.0,0.0,64.57,animal food product
139.0,2.1,0.6,80.0,99.0,104.2,10.0,0.0,11.75,0.9,0.205,0.035,11.0,3.0,0.0,0.0,0.0,0.0,1.9,0.807,0.0,10.0,0.06,0.06,0.0,9.0,0.063,0.71,32.0,0.011,230.0,249.0,30.2,1.72,30.13,1.629,1.706,2.409,0.284,4.086,1.286,0.817,0.0,0.864,2.088,2.486,0.788,0.972,1.628,1.194,1.094,0.321,0.895,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.593,0.626,0.528,80.0,0.0,1.22,0.0,0.0,67.88,animal food product
114.0,2.9,1.7,11.0,286.0,0.0,4.0,0.0,0.074,0.262,0.136,0.033,105.0,25.0,0.0,18.0,0.0,0.0,0.3,0.036,0.8,0.0,0.0,0.0,0.0,101.0,0.024,0.07,12.0,0.007,197.0,128.0,1.6,0.33,2.7,0.09,0.094,0.198,0.024,0.545,0.055,0.071,0.0,0.158,0.255,0.207,0.065,0.126,0.252,0.141,0.117,0.036,0.126,0.174,19.7,0.0,18.03,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.74,0.84,0.15,11.0,0.0,1.3,0.0,0.0,73.5,animal food product
33.0,0.4,0.1,0.0,18.0,48.7,38.0,0.0,4.956,1.294,0.349,0.125,48.0,2.0,0.0,29.0,0.0,0.0,0.0,0.11,0.0,29.0,0.0,0.0,0.0,3.0,0.244,1.33,18.0,0.113,120.0,420.0,2.6,0.77,3.31,0.239,0.182,0.295,0.028,0.632,0.126,0.07,0.0,0.112,0.168,0.126,0.042,0.112,0.042,0.126,0.14,0.042,0.084,0.197,6.09,2.3,1.11,0.0,0.0,1.11,0.0,0.0,0.0,0.41,0.062,0.031,0.123,0.0,0.0,1.01,0.0,0.0,89.18,animal food product
159.0,4.6,0.5,0.0,758.0,0.0,0.0,0.0,12.0,0.0,0.2,1.26,122.0,0.0,0.0,0.0,0.0,0.0,8.4,0.9,0.0,0.0,0.0,0.0,0.0,44.0,0.0,5.5,0.0,0.0,111.0,165.0,0.0,1.2,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,4.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.5,0.9,2.0,0.0,0.0,3.3,0.0,0.0,62.0,animal food product
325.0,20.0,3.9,46.0,787.0,0.0,0.0,0.0,8.387,1.62,0.18,0.103,10.0,2.0,0.0,1.0,1.0,50.0,0.12,0.455,0.0,0.0,1.69,1.69,0.0,26.0,0.066,0.77,29.0,0.23,350.0,308.0,28.8,0.65,18.68,0.967,1.101,1.475,0.22,2.979,0.747,0.632,0.007,0.881,1.437,1.475,0.469,0.699,1.398,0.584,0.555,0.192,0.498,0.958,16.84,0.8,0.23,0.0,0.0,0.23,0.0,0.0,0.0,20.31,3.905,4.901,10.56,46.0,0.0,2.85,0.0,0.0,41.32,animal food product
272.0,13.0,4.2,147.0,673.0,0.0,0.0,0.0,1.319,0.0,0.3,0.126,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,109.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19,0.8,9.56,0.11,0.0,3.13,0.73,0.38,5.22,13.19,4.201,4.686,1.775,147.0,0.0,2.73,0.0,0.0,45.85,animal food product
342.0,1.6,0.2,0.0,1805.0,0.0,187.0,0.0,8.97,0.0,0.74,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.11,0.11,0.0,441.0,0.0,42.03,32.0,0.0,79.0,172.0,0.0,0.48,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.86,4.6,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.23,0.41,0.73,0.0,0.0,5.67,0.0,0.0,7.06,animal food product
60.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.128,0.022,0.013,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,27.0,0.0,0.0,0.0,0.0,5.0,0.067,0.26,3.0,0.03,3.0,13.0,0.5,0.07,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76,0.6,15.16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,0.003,0.003,0.0,0.0,0.1,0.0,0.0,84.01,animal food product
368.0,23.0,12.0,52.0,701.0,0.0,52.0,0.0,1.973,0.377,0.323,0.223,518.0,155.0,0.0,0.0,0.0,0.0,0.99,0.075,0.0,0.0,0.61,0.61,0.0,430.0,0.069,1.52,24.0,0.279,347.0,102.0,23.3,2.16,15.93,0.449,0.594,0.963,0.198,3.927,0.369,0.396,0.0,0.684,1.417,1.113,0.385,0.823,2.836,0.866,0.535,0.192,0.61,0.893,24.11,1.7,2.21,0.23,0.12,0.47,0.34,1.05,0.0,23.08,11.559,6.362,1.971,52.0,0.0,3.12,0.0,0.0,33.75,animal food product
189.0,7.4,2.2,109.0,103.0,87.4,9.0,0.0,9.573,0.948,0.281,0.045,39.0,12.0,0.0,0.0,0.0,0.0,1.02,0.616,0.0,15.0,0.07,0.07,0.0,14.0,0.093,1.09,30.0,0.014,223.0,239.0,29.8,2.48,28.55,1.576,1.631,2.235,0.265,3.787,1.427,0.749,0.0,0.796,1.925,2.282,0.724,0.903,1.635,1.114,1.004,0.291,0.819,0.902,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,2.155,2.647,2.119,109.0,0.0,1.18,0.0,0.0,63.52,animal food product
248.0,16.0,7.2,77.0,58.0,0.0,6.0,0.0,5.58,0.0,0.291,0.075,25.0,8.0,0.0,0.0,0.0,0.0,2.18,0.565,0.0,5.0,0.0,0.0,1.6,10.0,0.091,2.28,25.0,0.0,170.0,301.0,35.8,6.5,26.29,1.655,1.839,2.629,0.276,4.391,1.302,1.029,0.18,1.247,2.329,2.6,0.727,1.073,1.213,1.114,1.263,0.295,1.008,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,7.226,7.786,0.81,77.0,0.0,1.05,0.0,0.0,57.42,animal food product
158.0,4.1,1.5,76.0,69.0,80.7,5.0,0.0,8.23,0.432,0.28,0.079,7.0,2.0,0.0,0.0,0.0,0.0,2.05,0.792,0.0,2.0,0.3,0.3,1.9,16.0,0.059,2.91,15.0,0.005,272.0,381.0,27.0,4.67,30.24,1.92,2.148,3.094,0.32,5.247,1.383,1.177,0.155,1.505,2.757,3.07,0.854,1.281,1.342,1.301,1.512,0.364,1.199,1.592,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,1.547,1.832,0.286,76.0,0.0,1.22,0.0,0.0,64.37,animal food product
51.0,0.3,0.0,0.0,2733.0,3.5,15.0,0.0,1.474,0.016,0.124,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.016,0.1,0.0,0.0,0.0,0.0,32.0,0.147,0.18,4.0,0.053,22.0,54.0,4.4,0.09,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.043,0.073,0.066,0.0,0.0,7.49,0.0,0.0,80.0,animal food product
81.0,2.3,0.5,50.0,106.0,0.0,10.0,0.0,2.01,0.5,0.233,0.067,270.0,81.0,0.0,0.0,0.0,0.0,16.0,0.05,8.0,0.0,0.0,0.0,0.0,8.0,1.576,5.11,22.0,0.643,162.0,168.0,77.0,16.62,9.45,0.572,0.689,0.912,0.124,1.285,0.591,0.181,0.0,0.411,0.665,0.706,0.213,0.339,0.386,0.423,0.407,0.106,0.302,0.413,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.51,0.358,0.894,50.0,0.0,1.23,0.0,0.0,82.06,animal food product
352.0,0.0,0.0,0.0,23.0,0.3,1.0,0.0,0.008,0.006,0.008,0.025,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.001,136.4,0.0,0.0,0.0,0.0,0.0,0.015,0.0,1.0,0.014,3.0,8.0,1.1,0.19,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.97,0.0,68.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,11.84,animal food product
202.0,8.4,3.4,91.0,61.0,74.6,7.0,0.0,5.996,0.476,0.424,0.071,6.0,2.0,0.0,0.0,0.0,0.0,4.39,0.736,0.0,3.0,0.33,0.33,1.6,14.0,0.098,3.47,20.0,0.009,275.0,376.0,27.0,4.52,29.53,1.927,2.165,3.118,0.324,5.264,1.391,1.198,0.149,1.505,2.777,3.103,0.857,1.286,1.355,1.31,1.517,0.362,1.205,1.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,3.413,3.875,0.479,91.0,0.0,1.15,0.0,0.0,61.74,animal food product
318.0,25.0,16.0,89.0,710.0,15.0,8.0,0.0,0.094,0.071,0.27,0.016,745.0,197.0,0.0,63.0,0.0,0.0,0.73,0.062,0.0,18.0,0.21,0.21,2.5,575.0,0.022,0.2,21.0,0.009,412.0,75.0,16.1,2.46,21.6,0.66,0.928,1.564,0.129,5.055,0.413,0.813,0.0,1.036,2.106,2.194,0.603,1.127,2.224,1.259,0.823,0.302,1.249,1.351,2.47,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,24.64,15.561,7.027,0.778,89.0,0.0,2.91,0.0,0.0,48.38,animal food product
71.0,0.3,0.1,0.0,246.0,27.0,58.0,0.0,0.724,0.588,0.051,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,13.0,0.0,1.0,1.0,1.0,37.0,0.138,0.58,29.0,0.294,69.0,367.0,1.7,0.26,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.112,0.047,0.0,0.0,1.13,0.0,0.0,80.24,animal food product
493.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.61,0.5,46.68,0.38,0.0,0.88,0.0,0.0,45.41,20.47,7.006,8.251,2.851,0.0,0.0,0.59,0.0,0.0,1.67,animal food product
579.0,61.0,23.0,68.0,505.0,23.2,1.0,0.0,1.82,0.23,0.068,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.03,0.0,8.0,0.0,0.0,0.0,5.0,0.044,0.39,6.0,0.005,98.0,105.0,4.7,0.8,5.68,0.318,0.586,0.469,0.05,0.78,0.406,0.064,0.0,0.15,0.396,0.47,0.084,0.212,0.302,0.214,0.187,0.018,0.092,0.271,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.41,22.52,29.47,6.53,68.0,0.0,1.77,0.0,0.0,31.06,animal food product
146.0,5.9,1.3,45.0,46.0,109.4,9.0,0.0,7.23,0.823,0.14,0.113,135.0,40.0,0.0,0.0,0.0,0.0,4.17,0.549,1.0,361.0,0.73,0.73,0.1,36.0,0.051,0.56,31.0,0.014,262.0,423.0,36.5,0.41,21.62,1.307,1.294,2.214,0.232,3.227,1.038,0.636,0.0,0.996,1.757,1.985,0.64,0.844,0.764,0.882,0.948,0.242,0.73,1.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,1.26,2.134,1.992,45.0,0.0,1.21,0.0,0.0,72.66,animal food product
116.0,3.3,0.9,91.0,68.0,0.0,3.0,0.0,6.744,0.636,0.216,0.092,75.0,22.0,0.0,0.0,0.0,0.0,0.4,0.385,0.6,0.0,0.21,0.21,2.4,12.0,0.053,0.74,21.0,0.017,160.0,269.0,15.8,1.31,20.04,1.093,1.209,1.786,0.256,3.001,0.984,0.622,0.0,1.058,1.504,1.702,0.555,0.795,0.824,0.689,0.846,0.234,0.676,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.85,1.07,0.81,91.0,0.0,0.9,0.0,0.0,75.84,animal food product
291.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,55.1,animal food product
123.0,10.0,7.0,35.0,61.0,18.7,3.0,0.0,0.109,0.539,0.194,0.03,354.0,97.0,0.0,22.0,0.0,0.0,0.19,0.05,0.9,2.0,0.25,0.25,1.3,107.0,0.009,0.05,10.0,0.005,95.0,132.0,3.2,0.39,3.13,0.1,0.073,0.23,0.016,0.629,0.073,0.073,0.0,0.16,0.258,0.136,0.073,0.143,0.332,0.104,0.139,0.073,0.147,0.187,4.73,0.0,4.13,0.0,0.0,0.0,4.13,0.0,0.0,10.39,7.032,3.32,0.554,35.0,0.0,0.51,0.0,0.0,81.24,animal food product
26.0,0.1,0.0,0.0,244.0,4.4,13.0,0.0,0.132,0.078,0.018,0.016,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.07,5.1,0.0,0.01,0.01,0.3,27.0,0.024,0.34,8.0,0.04,2.0,101.0,0.4,0.09,0.71,0.02,0.095,0.039,0.013,0.114,0.029,0.012,0.0,0.025,0.025,0.034,0.006,0.018,0.022,0.021,0.017,0.01,0.018,0.016,6.11,1.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.009,0.007,0.02,0.0,0.0,0.89,0.0,0.0,92.24,animal food product
237.0,12.0,3.1,83.0,78.0,0.0,6.0,0.0,6.408,0.861,0.277,0.112,112.0,34.0,0.0,0.0,0.0,0.0,0.26,0.31,0.0,0.0,0.3,0.3,3.1,13.0,0.116,1.43,22.0,0.022,204.0,202.0,25.2,2.06,30.42,1.66,1.835,2.711,0.389,4.556,1.494,0.944,0.0,1.606,2.283,2.585,0.842,1.207,1.251,1.046,1.285,0.356,1.027,1.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,3.1,4.05,2.83,83.0,0.0,1.35,0.0,0.0,56.35,animal food product
511.0,27.0,6.1,1.0,824.0,0.0,97.0,0.0,3.4,0.0,0.26,0.42,395.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,3.9,13.0,0.0,51.0,172.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,4.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,26.5,6.1,7.2,12.7,1.0,0.0,0.0,0.0,0.0,2.3,animal food product
309.0,28.0,9.3,61.0,827.0,61.1,1.0,0.0,2.807,0.536,0.18,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.179,0.0,43.0,0.25,0.25,0.0,11.0,0.176,0.59,11.0,0.011,157.0,483.0,18.3,1.31,11.98,1.419,1.454,2.033,0.248,3.327,1.561,0.699,0.21,0.951,1.692,1.745,0.596,0.848,1.121,0.919,0.929,0.216,0.699,1.068,0.94,0.0,0.94,0.0,0.0,0.7,0.0,0.0,0.24,28.23,9.313,11.212,3.626,61.0,0.0,3.11,0.0,0.0,56.49,animal food product
233.0,13.0,4.3,91.0,61.0,60.4,7.0,0.0,6.509,0.674,0.346,0.078,25.0,8.0,0.0,0.0,0.0,0.0,2.7,0.515,0.0,5.0,0.07,0.07,1.6,7.0,0.106,2.34,24.0,0.106,173.0,307.0,34.3,8.33,30.06,1.892,2.102,3.006,0.315,5.02,1.488,1.176,0.205,1.426,2.663,2.973,0.831,1.227,1.387,1.274,1.444,0.337,1.152,1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,4.311,5.304,0.543,91.0,0.0,1.08,0.0,0.0,57.16,animal food product
242.0,12.0,2.1,138.0,344.0,91.2,33.0,9.0,3.07,0.35,0.136,0.129,189.0,56.0,0.0,0.0,0.0,0.0,1.87,0.098,1.5,5.0,1.3,1.3,1.0,67.0,0.274,1.26,40.0,0.1,218.0,225.0,41.7,1.38,21.39,1.183,1.784,2.132,0.258,3.878,1.238,0.437,0.0,1.042,1.698,1.764,0.591,0.928,0.829,0.89,0.86,0.299,0.719,1.025,11.47,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,12.28,2.087,3.812,5.085,138.0,0.0,1.99,0.0,0.0,52.86,animal food product
6.0,0.1,0.0,0.0,180.0,0.0,0.0,0.0,0.5,0.05,0.085,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,2.0,0.009,0.04,1.0,0.005,10.0,23.0,0.0,0.32,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.08,0.03,0.012,0.002,0.0,0.0,0.5,0.0,0.0,98.0,animal food product
227.0,14.0,4.0,86.0,52.0,65.9,6.0,0.0,7.92,0.0,0.3,0.22,234.0,70.0,0.0,0.0,0.0,0.0,0.36,0.62,2.3,8.0,0.7,0.7,4.2,15.0,0.592,4.43,22.0,0.0,279.0,216.0,21.8,3.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,3.955,4.891,3.487,86.0,0.0,0.8,0.0,0.0,60.0,animal food product
234.0,11.0,5.1,109.0,135.0,100.6,0.0,0.0,6.52,0.897,0.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.377,0.0,0.0,0.8,0.8,0.0,10.0,0.062,4.76,31.0,0.033,272.0,409.0,38.0,5.93,33.43,1.964,2.178,3.122,0.348,5.167,1.651,0.975,0.244,1.588,2.764,2.999,0.918,1.399,1.411,1.332,1.403,0.257,1.162,1.678,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09,5.142,4.459,0.814,109.0,0.0,1.41,0.0,0.0,54.0,animal food product
34.0,0.1,0.1,2.0,42.0,15.6,5.0,0.0,0.094,0.357,0.182,0.045,15.0,2.0,0.0,7.0,0.0,0.0,0.5,0.037,0.0,0.0,0.01,0.01,0.0,122.0,0.013,0.03,11.0,0.003,101.0,156.0,3.1,0.42,3.37,0.114,0.096,0.288,0.021,0.757,0.067,0.102,0.0,0.174,0.319,0.282,0.088,0.175,0.332,0.203,0.144,0.043,0.17,0.221,4.96,0.0,5.09,0.0,0.0,0.0,5.09,0.0,0.0,0.08,0.051,0.021,0.003,2.0,0.0,0.75,0.0,0.0,90.84,animal food product
58.0,1.4,0.2,0.0,41.0,0.0,10.0,0.0,0.0,0.0,0.21,0.0,206.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,49.0,0.0,0.0,0.0,123.0,0.0,0.59,16.0,0.0,0.0,144.0,1.7,0.25,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.8,7.82,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.206,0.0,0.0,0.0,0.0,0.65,0.0,0.0,86.39,animal food product
41.0,0.3,0.2,2.0,59.0,0.0,6.0,0.0,0.101,0.376,0.194,0.045,203.0,61.0,0.0,0.0,0.0,0.0,0.43,0.05,1.1,40.0,0.0,0.0,0.0,143.0,0.011,0.06,16.0,0.002,112.0,182.0,2.4,0.45,3.96,0.137,0.143,0.3,0.037,0.829,0.084,0.107,0.0,0.24,0.388,0.314,0.099,0.191,0.384,0.215,0.179,0.056,0.191,0.265,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.162,0.065,0.009,2.0,0.0,0.87,0.0,0.0,89.36,animal food product
